"order_detail_id","order_id","product_id","price","quantity"
"566708","158263","780","5000","18"
"566709","158263","135","139000","14"
"566710","158263","337","11000","15"
"566711","158263","337","11000","15"
"566712","158263","518","27000","32"
"566713","158263","82","49000","5"
"566714","158263","732","51000","2"
"566719","158266","1079","53000","21"
"566720","158266","1079","53000","21"
"566721","158266","37","125000","30"
"566725","158268","824","6000","39"
"566750","158274","840","4000","33"
"566779","158282","917","18000","34"
"566794","158286","736","23000","17"
"566795","158286","736","23000","17"
"566796","158286","875","13000","24"
"566873","158304","920","22000","1"
"566874","158304","933","20000","42"
"566886","158307","784","6000","41"
"566913","158318","255","2000","16"
"566914","158318","263","7000","36"
"566915","158318","263","7000","36"
"566916","158319","808","3000","41"
"566917","158319","808","3000","41"
"566918","158319","1117","73000","36"
"566919","158319","569","23000","34"
"566925","158321","267","6000","28"
"566926","158321","46","99000","39"
"566927","158321","46","99000","39"
"566928","158321","240","6000","5"
"566929","158321","648","30000","26"
"566930","158322","308","2000","40"
"566931","158322","308","2000","40"
"566935","158324","736","23000","24"
"566936","158324","736","23000","24"
"566937","158324","165","48000","1"
"566979","158335","830","6000","8"
"566980","158335","830","6000","8"
"567052","158352","1080","111000","19"
"567053","158352","1080","111000","19"
"567104","158364","417","2000","7"
"567105","158364","417","2000","7"
"567136","158375","623","134000","36"
"567137","158375","105","70000","6"
"567159","158383","999","43000","27"
"567160","158383","999","43000","27"
"567169","158386","848","3000","28"
"567170","158386","1143","35000","2"
"567171","158386","848","3000","28"
"567172","158386","1143","35000","2"
"567173","158386","526","10000","21"
"567174","158386","258","9000","37"
"567186","158392","966","17000","37"
"567187","158392","966","17000","37"
"567191","158394","832","6000","36"
"567192","158394","243","19000","37"
"567193","158394","243","19000","37"
"567217","158404","249","9000","19"
"567222","158406","91","70000","6"
"567223","158406","876","19000","7"
"567224","158406","876","19000","7"
"567259","158416","16","110000","5"
"567260","158417","744","8000","29"
"567278","158422","1044","20000","4"
"567279","158422","808","3000","3"
"567280","158422","808","3000","3"
"567293","158426","1077","13000","26"
"567294","158426","336","8000","20"
"567295","158426","336","8000","20"
"567300","158428","1115","25000","1"
"567301","158429","595","57000","32"
"567302","158429","595","57000","32"
"567326","158435","870","14000","6"
"567327","158435","60","100000","35"
"567350","158442","527","39000","30"
"567351","158442","130","164000","23"
"567352","158442","261","10000","19"
"567353","158442","344","4000","32"
"567354","158442","130","164000","23"
"567355","158442","261","10000","19"
"567356","158442","344","4000","32"
"567361","158445","625","51000","27"
"567362","158445","669","37000","6"
"567407","158458","960","27000","21"
"567408","158458","331","5000","42"
"567409","158458","296","31000","3"
"567449","158468","1049","33000","41"
"567466","158473","1030","20000","30"
"567467","158473","1030","20000","30"
"567468","158474","148","54000","10"
"567469","158475","848","3000","6"
"567470","158475","9","80000","41"
"567471","158475","9","80000","41"
"567501","158485","232","20000","6"
"567502","158485","232","20000","6"
"567520","158490","180","10000","23"
"567548","158497","706","52000","6"
"567549","158498","745","19000","34"
"567574","158505","1100","51000","41"
"567575","158505","1100","51000","41"
"567576","158505","52","60000","37"
"567588","158509","896","35000","5"
"567589","158509","788","7000","1"
"567590","158509","766","5000","14"
"567591","158509","171","131000","15"
"567592","158509","896","35000","5"
"567593","158509","788","7000","1"
"567594","158509","766","5000","14"
"567595","158509","171","131000","15"
"567616","158514","606","41000","18"
"567617","158515","784","6000","5"
"567637","158523","780","5000","26"
"567638","158523","106","75000","39"
"567665","158533","204","9000","36"
"567666","158533","1016","36000","27"
"567667","158534","727","37000","2"
"567668","158534","1048","59000","14"
"567669","158534","1048","59000","14"
"567670","158534","163","49000","42"
"567671","158534","666","92000","36"
"567672","158534","775","6000","27"
"567704","158546","199","13000","31"
"567715","158550","744","8000","2"
"567774","158565","541","22000","38"
"567775","158565","541","22000","38"
"567822","158576","61","100000","12"
"567823","158576","136","141000","15"
"567824","158576","61","100000","12"
"567825","158576","136","141000","15"
"567826","158576","822","7000","42"
"567855","158586","121","149000","39"
"567856","158586","314","2000","39"
"567857","158586","121","149000","39"
"567858","158586","314","2000","39"
"567864","158589","259","4000","25"
"567865","158589","1118","53000","21"
"567926","158605","466","152000","9"
"567932","158607","1102","8000","38"
"567933","158607","898","32000","29"
"567973","158619","688","13000","28"
"567988","158623","653","49000","23"
"567989","158624","1026","20000","14"
"568030","158635","914","19000","26"
"568031","158635","148","54000","29"
"568059","158641","975","17000","38"
"568060","158641","218","25000","29"
"568061","158641","218","25000","29"
"568080","158647","293","8000","1"
"568081","158647","1054","36000","15"
"568082","158648","66","2000","33"
"568083","158648","367","4000","9"
"568084","158648","66","2000","33"
"568085","158648","367","4000","9"
"568086","158648","1139","8000","36"
"568148","158659","563","23000","7"
"568149","158660","801","13000","37"
"568150","158660","801","13000","37"
"568151","158660","662","63000","27"
"568152","158660","255","2000","23"
"568153","158660","561","15000","27"
"568160","158662","1105","8000","21"
"568161","158662","962","37000","12"
"568162","158662","962","37000","12"
"568163","158662","777","6000","5"
"568164","158662","1130","19000","16"
"568180","158666","1114","38000","42"
"568181","158666","740","38000","9"
"568182","158666","398","3000","12"
"568190","158669","942","17000","20"
"568191","158669","18","85000","13"
"568207","158673","433","10000","29"
"568208","158673","475","13000","30"
"568209","158673","475","13000","30"
"568210","158673","77","35000","36"
"568211","158674","433","10000","1"
"568212","158674","433","10000","1"
"568213","158674","241","3000","20"
"568280","158695","678","43000","23"
"568281","158695","678","43000","23"
"568282","158695","427","3000","20"
"568297","158700","253","10000","16"
"568381","158725","1093","67000","14"
"568382","158725","137","150000","15"
"568413","158733","916","20000","31"
"568414","158733","843","6000","4"
"568554","158764","252","5000","29"
"568555","158764","252","5000","29"
"568556","158765","484","16000","30"
"568565","158768","230","10000","19"
"568566","158768","230","10000","19"
"568567","158768","283","13000","40"
"568568","158768","1137","148000","1"
"568569","158768","627","58000","33"
"568570","158768","93","49000","31"
"568586","158773","529","10000","39"
"568587","158773","1045","20000","28"
"568588","158774","790","6000","30"
"568589","158774","790","6000","30"
"568590","158774","128","132000","24"
"568594","158776","784","6000","12"
"568595","158776","17","120000","38"
"568624","158786","356","4000","10"
"568625","158787","956","27000","22"
"568632","158789","498","8000","11"
"568633","158789","498","8000","11"
"568730","158815","50","125000","15"
"568731","158815","286","9000","39"
"568732","158815","286","9000","39"
"568733","158815","854","6000","30"
"568734","158815","112","130000","26"
"568735","158815","1113","49000","18"
"568764","158823","14","99000","22"
"568765","158823","14","99000","22"
"568806","158835","79","55000","27"
"568815","158838","744","8000","23"
"568816","158838","451","28000","3"
"568823","158841","644","36000","26"
"568824","158841","644","36000","26"
"568882","158857","440","14000","16"
"568904","158864","823","13000","4"
"568957","158877","245","7000","13"
"568958","158877","961","27000","21"
"568959","158877","29","43000","40"
"568960","158877","29","43000","40"
"568961","158877","655","65000","5"
"569005","158890","168","38000","35"
"569017","158894","38","200000","16"
"569018","158894","522","11000","3"
"569019","158894","962","37000","12"
"569020","158894","695","104000","41"
"569048","158902","1132","19000","41"
"569069","158911","1030","20000","28"
"569070","158911","1030","20000","28"
"569103","158917","897","32000","1"
"569104","158917","582","10000","17"
"569105","158917","85","44000","35"
"569106","158917","85","44000","35"
"569107","158917","1128","20000","30"
"569108","158918","171","131000","25"
"569109","158918","85","44000","31"
"569110","158918","171","131000","25"
"569111","158918","85","44000","31"
"569112","158919","638","92000","37"
"569113","158919","650","62000","35"
"569114","158920","619","21000","21"
"569115","158920","98","130000","14"
"569116","158920","98","130000","14"
"569117","158920","157","65000","2"
"569179","158940","71","45000","3"
"569180","158940","130","164000","3"
"569255","158962","748","33000","22"
"569256","158962","583","10000","25"
"569257","158962","779","13000","35"
"569258","158962","489","11000","38"
"569280","158967","401","21000","15"
"569291","158971","585","365000","24"
"569292","158971","1086","21000","3"
"569293","158971","1086","21000","3"
"569294","158971","887","60000","17"
"569302","158974","567","27000","21"
"569313","158977","643","33000","11"
"569314","158977","754","4000","13"
"569319","158979","798","6000","32"
"569320","158979","345","3000","4"
"569327","158982","589","220000","42"
"569328","158982","186","9000","32"
"569340","158987","456","9000","21"
"569341","158987","1058","60000","31"
"569342","158988","911","2000","38"
"569343","158988","911","2000","38"
"569344","158988","369","8000","31"
"569345","158988","955","48000","38"
"569367","158996","495","57000","21"
"569368","158996","13","85000","11"
"569369","158996","317","2000","22"
"569370","158996","1057","60000","32"
"569371","158996","121","149000","10"
"569399","159005","836","5000","12"
"569402","159007","1017","36000","31"
"569403","159007","290","8000","39"
"569416","159015","587","125000","33"
"569422","159017","535","19000","33"
"569423","159017","119","75000","35"
"569424","159018","546","20000","35"
"569425","159018","1139","8000","40"
"569516","159038","503","19000","25"
"569517","159038","503","19000","25"
"569535","159043","64","23000","11"
"569536","159043","64","23000","11"
"569549","159048","361","2000","15"
"569550","159048","361","2000","15"
"569551","159048","676","39000","35"
"569552","159049","372","5000","5"
"569585","159058","19","85000","10"
"569586","159058","172","131000","4"
"569587","159058","19","85000","10"
"569588","159058","172","131000","4"
"569596","159062","303","2000","9"
"569597","159063","1085","75000","5"
"569598","159063","597","165000","38"
"569599","159064","772","4000","21"
"569600","159064","287","22000","29"
"569633","159074","501","13000","36"
"569638","159076","685","55000","25"
"569639","159076","444","4000","12"
"569640","159076","656","59000","16"
"569669","159083","518","27000","9"
"569693","159090","66","2000","9"
"569707","159094","474","17000","11"
"569708","159094","474","17000","11"
"569709","159094","225","16000","5"
"569710","159094","611","20000","37"
"569711","159094","69","45000","30"
"569791","159113","582","10000","3"
"569793","159115","370","4000","24"
"569794","159115","192","12000","3"
"569795","159115","213","23000","3"
"569820","159122","313","2000","13"
"569821","159122","313","2000","13"
"569822","159123","983","28000","32"
"569823","159123","983","28000","32"
"569824","159123","814","5000","10"
"569825","159123","806","8000","35"
"569826","159123","966","17000","23"
"569827","159123","218","25000","34"
"569828","159124","1089","45000","21"
"569880","159133","542","10000","42"
"569881","159133","542","10000","42"
"569886","159135","557","8000","11"
"569887","159135","557","8000","11"
"569888","159135","711","80000","38"
"569891","159138","638","92000","1"
"569919","159146","381","4000","4"
"569920","159146","420","2000","26"
"569950","159154","64","23000","27"
"569951","159154","64","23000","27"
"569982","159163","696","50000","7"
"569987","159166","283","13000","28"
"569988","159166","283","13000","28"
"569989","159166","742","19000","19"
"569990","159166","69","45000","24"
"570017","159174","772","4000","39"
"570018","159174","473","7000","27"
"570019","159174","587","125000","39"
"570087","159190","664","140000","11"
"570113","159197","370","4000","5"
"570121","159201","726","125000","36"
"570122","159201","703","108000","1"
"570123","159201","948","9000","16"
"570159","159209","299","4000","31"
"570183","159216","989","15000","20"
"570233","159230","478","7000","40"
"570234","159230","478","7000","40"
"570240","159233","383","6000","32"
"570248","159237","224","3000","37"
"570249","159237","138","24000","2"
"570250","159238","620","40000","34"
"570270","159244","810","6000","16"
"570271","159244","380","7000","21"
"570272","159244","579","7000","6"
"570273","159244","380","7000","21"
"570274","159244","579","7000","6"
"570275","159244","380","7000","33"
"570276","159244","338","11000","28"
"570277","159245","554","6000","12"
"570278","159245","930","10000","8"
"570279","159245","1059","18000","5"
"570280","159246","25","43000","20"
"570314","159260","400","4000","16"
"570326","159263","362","25000","6"
"570327","159263","602","41000","11"
"570328","159263","620","40000","29"
"570367","159273","753","4000","32"
"570368","159273","805","20000","22"
"570369","159273","753","4000","32"
"570370","159273","805","20000","22"
"570371","159274","774","4000","12"
"570372","159274","306","2000","26"
"570373","159274","306","2000","26"
"570385","159278","332","2000","23"
"570386","159278","133","150000","32"
"570387","159278","133","150000","32"
"570388","159278","913","20000","23"
"570389","159278","531","11000","42"
"570415","159287","650","62000","26"
"570416","159287","887","60000","36"
"570417","159287","650","62000","26"
"570418","159287","887","60000","36"
"570434","159292","513","8000","18"
"570435","159292","513","8000","18"
"570455","159297","641","130000","7"
"570456","159297","410","3000","37"
"570457","159297","410","3000","37"
"570458","159297","1008","15000","8"
"570459","159297","372","5000","14"
"570493","159307","941","28000","32"
"570494","159307","941","28000","32"
"570495","159307","625","51000","35"
"570496","159307","1145","40000","24"
"570512","159314","856","245000","12"
"570513","159314","856","245000","12"
"570514","159314","558","28000","28"
"570535","159324","169","133000","28"
"570536","159324","169","133000","28"
"570537","159324","637","36000","16"
"570584","159336","438","6000","7"
"570608","159343","82","49000","28"
"570609","159343","627","58000","32"
"570610","159343","82","49000","28"
"570611","159343","627","58000","32"
"570616","159345","172","131000","39"
"570678","159360","930","10000","26"
"570679","159360","322","4000","33"
"570686","159363","92","70000","40"
"570687","159363","504","16000","5"
"570688","159363","543","10000","34"
"570707","159367","286","9000","38"
"570708","159367","395","4000","38"
"570726","159372","546","20000","28"
"570727","159372","805","20000","34"
"570785","159389","645","39000","10"
"570786","159389","1131","19000","39"
"570792","159391","279","22000","27"
"570793","159391","812","5000","19"
"570794","159391","812","5000","19"
"570795","159391","346","2000","17"
"570796","159391","692","5000","21"
"570802","159393","503","19000","8"
"570803","159393","336","8000","33"
"570804","159393","336","8000","33"
"570805","159393","919","26000","11"
"570806","159393","456","9000","15"
"570807","159393","786","7000","39"
"570808","159393","34","125000","9"
"570818","159398","999","43000","7"
"570819","159398","999","43000","7"
"570845","159408","638","92000","4"
"570874","159419","413","3000","23"
"570875","159419","366","2000","3"
"570876","159420","789","6000","42"
"570877","159420","1107","65000","30"
"570905","159428","256","8000","18"
"570906","159428","256","8000","18"
"570907","159428","13","85000","35"
"570910","159430","345","3000","20"
"570911","159430","246","6000","15"
"570912","159431","167","82000","11"
"570913","159431","167","82000","11"
"570924","159434","40","200000","39"
"570925","159434","71","45000","19"
"570926","159434","389","6000","17"
"570941","159438","824","6000","15"
"570942","159438","824","6000","15"
"570966","159448","1058","60000","19"
"570967","159449","917","18000","17"
"570968","159449","917","18000","17"
"570969","159449","90","39000","20"
"570995","159458","470","8000","33"
"571034","159464","357","4000","11"
"571035","159464","601","20000","23"
"571036","159464","901","100000","8"
"571037","159464","899","32000","37"
"571049","159467","272","9000","17"
"571065","159473","829","7000","20"
"571066","159473","1028","7000","24"
"571067","159473","698","54000","27"
"571068","159473","1028","7000","24"
"571069","159473","698","54000","27"
"571070","159473","393","4000","39"
"571088","159480","542","10000","10"
"571089","159481","900","100000","41"
"571123","159490","958","12000","38"
"571127","159492","786","7000","31"
"571128","159492","264","6000","27"
"571129","159492","679","17000","17"
"571130","159493","738","33000","23"
"571131","159493","738","33000","23"
"571132","159493","252","5000","19"
"571133","159493","375","8000","32"
"571149","159498","195","27000","32"
"571150","159498","362","25000","10"
"571151","159498","195","27000","32"
"571152","159498","362","25000","10"
"571153","159498","775","6000","29"
"571157","159500","365","2000","31"
"571158","159500","391","12000","24"
"571159","159500","365","2000","31"
"571160","159500","391","12000","24"
"571165","159502","375","8000","28"
"571166","159502","142","53000","27"
"571189","159511","400","4000","15"
"571190","159511","259","4000","20"
"571191","159511","869","24000","37"
"571201","159514","664","140000","25"
"571202","159514","702","100000","16"
"571203","159515","22","72000","4"
"571204","159515","359","2000","34"
"571205","159516","681","37000","1"
"571206","159516","1087","20000","12"
"571219","159521","20","60000","30"
"571220","159521","20","60000","30"
"571235","159526","335","6000","12"
"571236","159526","903","22000","26"
"571237","159526","916","20000","22"
"571238","159527","326","4000","36"
"571239","159527","709","5000","13"
"571240","159529","150","58000","21"
"571244","159531","1145","40000","7"
"571245","159531","434","7000","12"
"571250","159536","431","8000","18"
"571251","159536","602","41000","23"
"571252","159536","602","41000","23"
"571253","159536","453","22000","15"
"571254","159536","276","11000","10"
"571280","159544","1036","40000","24"
"571328","159555","199","13000","3"
"571359","159565","972","16000","19"
"571360","159565","271","6000","29"
"571375","159568","1133","20000","13"
"571376","159568","585","365000","12"
"571440","159580","237","6000","8"
"571445","159582","973","16000","36"
"571446","159582","944","17000","37"
"571493","159597","264","6000","8"
"571519","159605","701","47000","38"
"571538","159610","1041","30000","29"
"571539","159610","1054","36000","32"
"571540","159610","911","2000","19"
"571541","159610","1091","100000","15"
"571542","159611","506","11000","40"
"571543","159611","873","13000","19"
"571544","159611","506","11000","40"
"571545","159611","873","13000","19"
"571546","159611","334","4000","10"
"571551","159613","663","55000","24"
"571552","159613","750","5000","23"
"571611","159633","72","35000","24"
"571612","159633","72","35000","24"
"571642","159642","1017","36000","1"
"571700","159658","644","36000","37"
"571701","159658","1127","22000","17"
"571715","159663","505","19000","9"
"571716","159663","653","49000","33"
"571717","159663","653","49000","33"
"571718","159663","914","19000","38"
"571719","159663","919","26000","14"
"571725","159666","967","19000","4"
"571726","159666","225","16000","32"
"571727","159666","1088","45000","10"
"571739","159670","12","85000","41"
"571740","159670","216","59000","16"
"571741","159670","777","6000","7"
"571765","159676","1010","18000","20"
"571766","159676","263","7000","5"
"571767","159676","475","13000","2"
"571771","159678","979","24000","40"
"571772","159678","476","13000","14"
"571787","159682","139","24000","36"
"571829","159694","127","166000","25"
"571830","159694","321","4000","34"
"571831","159694","824","6000","41"
"571832","159694","676","39000","20"
"571850","159698","1065","62000","31"
"571851","159698","1065","62000","31"
"571853","159700","36","200000","41"
"571854","159700","194","30000","13"
"571855","159700","53","165000","39"
"571915","159716","661","69000","1"
"571916","159716","661","69000","1"
"571917","159717","869","24000","15"
"571918","159717","460","9000","33"
"571963","159729","250","6000","42"
"571968","159732","195","27000","23"
"571969","159732","908","26000","24"
"571970","159732","195","27000","23"
"571971","159732","908","26000","24"
"571977","159735","63","23000","8"
"571978","159735","600","30000","5"
"571979","159735","872","14000","15"
"571980","159735","1076","63000","23"
"571981","159735","1076","63000","23"
"571982","159735","351","3000","8"
"571993","159738","979","24000","15"
"572058","159750","389","6000","2"
"572059","159750","365","2000","4"
"572079","159757","14","99000","19"
"572080","159758","1042","19000","8"
"572081","159758","659","59000","7"
"572082","159758","462","11000","7"
"572101","159762","249","9000","27"
"572102","159762","611","20000","25"
"572103","159763","952","98000","35"
"572104","159763","952","98000","35"
"572137","159775","794","6000","1"
"572138","159775","523","15000","34"
"572178","159786","19","85000","5"
"572179","159786","19","85000","5"
"572180","159786","974","17000","23"
"572200","159792","668","41000","8"
"572201","159792","668","41000","8"
"572217","159795","676","39000","38"
"572225","159799","928","14000","35"
"572278","159814","778","6000","8"
"572279","159814","570","15000","19"
"572280","159814","570","15000","19"
"572281","159814","407","22000","31"
"572313","159823","992","14000","17"
"572314","159825","797","4000","24"
"572315","159825","443","14000","25"
"572316","159825","730","26000","37"
"572317","159825","327","2000","27"
"572318","159825","784","6000","27"
"572400","159848","894","24000","24"
"572401","159848","894","24000","24"
"572402","159848","645","39000","30"
"572403","159848","779","13000","4"
"572414","159852","975","17000","29"
"572415","159852","267","6000","15"
"572438","159859","861","9000","9"
"572444","159862","106","75000","32"
"572445","159862","908","26000","8"
"572446","159862","106","75000","32"
"572447","159862","908","26000","8"
"572448","159862","367","4000","40"
"572468","159869","358","2000","40"
"572469","159869","750","5000","38"
"572495","159876","434","7000","25"
"572536","159889","250","6000","36"
"572537","159889","126","134000","35"
"572538","159889","126","134000","35"
"572540","159891","831","6000","14"
"572541","159892","175","79000","8"
"572542","159893","139","24000","24"
"572545","159895","14","99000","3"
"572546","159895","14","99000","3"
"572547","159896","291","21000","9"
"572552","159898","621","11000","2"
"572553","159898","981","54000","25"
"572554","159898","981","54000","25"
"572561","159900","1112","49000","1"
"572562","159900","668","41000","12"
"572563","159900","1004","152000","30"
"572564","159900","963","19000","8"
"572565","159900","668","41000","12"
"572566","159900","1004","152000","30"
"572567","159900","963","19000","8"
"572568","159900","1014","15000","19"
"572600","159911","1028","7000","30"
"572601","159911","1028","7000","30"
"572602","159911","297","6000","13"
"572603","159911","771","6000","6"
"572641","159919","128","132000","13"
"572642","159919","776","6000","1"
"572657","159922","952","98000","13"
"572658","159922","161","43000","12"
"572723","159935","186","9000","23"
"572724","159935","613","7000","30"
"572816","159959","498","8000","19"
"572852","159970","67","7000","5"
"572908","159986","999","43000","39"
"572909","159986","569","23000","2"
"572920","159989","466","152000","14"
"572921","159989","466","152000","14"
"572984","160005","347","10000","39"
"572985","160005","1019","36000","1"
"572986","160005","681","37000","21"
"572987","160005","1019","36000","1"
"572988","160005","681","37000","21"
"573056","160027","1071","26000","34"
"573057","160027","431","8000","40"
"573058","160027","431","8000","40"
"573065","160029","195","27000","23"
"573066","160029","492","5000","18"
"573067","160029","195","27000","23"
"573068","160029","492","5000","18"
"573073","160031","725","125000","15"
"573074","160031","275","8000","34"
"573075","160031","406","18000","29"
"573098","160037","142","53000","42"
"573128","160044","776","6000","28"
"573129","160044","776","6000","28"
"573138","160048","158","40000","33"
"573172","160054","1076","63000","19"
"573173","160054","1064","126000","37"
"573177","160056","709","5000","6"
"573178","160056","330","5000","29"
"573179","160056","330","5000","29"
"573193","160062","59","105000","1"
"573194","160062","680","22000","15"
"573201","160066","542","10000","1"
"573202","160066","936","44000","22"
"573203","160066","957","27000","14"
"573206","160068","30","72000","8"
"573222","160074","325","4000","37"
"573223","160074","325","4000","37"
"573224","160074","70","35000","24"
"573255","160083","1011","47000","28"
"573256","160083","1011","47000","28"
"573257","160083","755","4000","9"
"573258","160083","530","9000","21"
"573271","160086","1100","51000","11"
"573272","160086","408","3000","23"
"573273","160086","408","3000","23"
"573296","160092","475","13000","40"
"573297","160092","261","10000","8"
"573298","160092","261","10000","8"
"573349","160109","160","61000","25"
"573381","160116","633","92000","38"
"573392","160120","1127","22000","42"
"573393","160120","38","200000","34"
"573420","160125","627","58000","11"
"573473","160141","288","21000","1"
"573519","160154","1053","36000","40"
"573552","160165","930","10000","16"
"573553","160165","930","10000","16"
"573554","160165","50","125000","39"
"573555","160165","747","22000","12"
"573556","160166","339","8000","4"
"573618","160185","656","59000","3"
"573707","160212","956","27000","8"
"573708","160212","737","33000","16"
"573722","160216","1086","21000","23"
"573723","160216","948","9000","13"
"573724","160216","948","9000","13"
"573725","160216","913","20000","8"
"573733","160220","22","72000","42"
"573734","160220","848","3000","27"
"573735","160220","498","8000","33"
"573736","160220","1095","99000","27"
"573737","160220","679","17000","28"
"573761","160227","762","11000","3"
"573762","160227","762","11000","3"
"573779","160232","387","9000","2"
"573780","160232","94","44000","13"
"573781","160232","94","44000","13"
"573789","160234","361","2000","7"
"573790","160234","406","18000","1"
"573807","160239","208","11000","42"
"573808","160239","208","11000","42"
"573817","160244","939","28000","2"
"573860","160253","437","13000","23"
"573890","160264","445","12000","23"
"573894","160266","1051","30000","7"
"573911","160273","221","62000","41"
"573912","160273","221","62000","41"
"573948","160281","856","245000","34"
"573949","160281","856","245000","34"
"573950","160281","784","6000","19"
"573951","160281","572","9000","20"
"573952","160281","307","2000","34"
"573957","160283","37","125000","9"
"573958","160283","173","131000","24"
"573959","160283","178","141000","5"
"573960","160283","358","2000","25"
"573961","160284","1115","25000","33"
"573962","160284","585","365000","26"
"573963","160284","944","17000","23"
"573970","160287","90","39000","33"
"573971","160287","174","79000","5"
"573972","160287","90","39000","33"
"573973","160287","174","79000","5"
"574027","160303","722","34000","25"
"574028","160303","101","120000","18"
"574029","160303","703","108000","13"
"574030","160303","101","120000","18"
"574031","160303","703","108000","13"
"574032","160303","815","5000","24"
"574033","160303","910","28000","19"
"574034","160304","601","20000","29"
"574038","160306","713","58000","10"
"574039","160306","735","41000","41"
"574040","160306","713","58000","10"
"574041","160306","735","41000","41"
"574042","160307","331","5000","11"
"574043","160307","1096","67000","41"
"574077","160314","177","79000","5"
"574078","160314","960","27000","19"
"574079","160315","933","20000","35"
"574080","160315","879","8000","22"
"574086","160317","323","4000","23"
"574087","160317","271","6000","5"
"574088","160317","160","61000","30"
"574089","160318","74","35000","39"
"574090","160318","74","35000","39"
"574099","160321","154","38000","39"
"574100","160321","46","99000","4"
"574101","160321","46","99000","4"
"574102","160321","401","21000","41"
"574103","160321","59","105000","29"
"574116","160325","650","62000","2"
"574117","160325","650","62000","2"
"574118","160325","462","11000","10"
"574167","160342","526","10000","4"
"574168","160342","536","24000","6"
"574177","160346","261","10000","8"
"574178","160346","261","10000","8"
"574179","160346","1007","62000","2"
"574180","160346","528","199000","23"
"574255","160364","41","125000","38"
"574256","160364","41","125000","38"
"574257","160364","643","33000","16"
"574264","160367","373","19000","27"
"574265","160367","112","130000","24"
"574266","160367","963","19000","17"
"574267","160367","373","19000","27"
"574268","160367","112","130000","24"
"574269","160367","963","19000","17"
"574270","160367","1065","62000","34"
"574271","160367","573","25000","8"
"574300","160375","989","15000","37"
"574350","160387","621","11000","4"
"574351","160387","621","11000","4"
"574352","160387","986","27000","36"
"574353","160387","148","54000","12"
"574354","160388","350","2000","24"
"574358","160390","254","2000","26"
"574470","160425","84","44000","18"
"574471","160425","1131","19000","14"
"574472","160425","84","44000","18"
"574473","160425","1131","19000","14"
"574474","160425","144","51000","38"
"574475","160425","414","2000","32"
"574561","160445","508","28000","12"
"574607","160455","722","34000","12"
"574608","160456","447","8000","8"
"574609","160456","243","19000","2"
"574610","160456","243","19000","2"
"574611","160456","1111","49000","10"
"574612","160456","579","7000","38"
"574613","160456","949","4000","21"
"574617","160459","409","3000","25"
"574618","160459","409","3000","25"
"574632","160464","677","39000","24"
"574633","160464","677","39000","24"
"574634","160464","975","17000","35"
"574635","160464","525","35000","5"
"574636","160465","306","2000","36"
"574637","160465","679","17000","5"
"574666","160473","443","14000","29"
"574676","160476","683","14000","33"
"574692","160483","8","100000","14"
"574693","160483","742","19000","2"
"574694","160483","801","13000","24"
"574722","160491","1059","18000","23"
"574723","160491","952","98000","6"
"574747","160495","104","75000","2"
"574748","160495","104","75000","2"
"574759","160499","551","25000","14"
"574760","160499","551","25000","14"
"574874","160530","275","8000","12"
"574884","160533","815","5000","1"
"574901","160537","659","59000","36"
"574902","160537","659","59000","36"
"574903","160537","328","4000","35"
"574904","160538","803","20000","23"
"574905","160538","4","85000","37"
"574906","160538","1015","36000","14"
"574932","160547","1030","20000","16"
"574951","160552","402","8000","11"
"575006","160563","430","2000","7"
"575019","160568","465","15000","14"
"575020","160568","465","15000","14"
"575044","160575","536","24000","9"
"575045","160575","536","24000","9"
"575046","160575","1002","19000","8"
"575052","160578","1110","36000","12"
"575053","160578","1103","9000","34"
"575054","160578","538","14000","36"
"575055","160578","257","4000","42"
"575070","160585","1067","20000","16"
"575079","160588","310","12000","34"
"575080","160588","551","25000","34"
"575095","160593","130","164000","10"
"575096","160593","691","5000","13"
"575128","160609","663","55000","29"
"575129","160609","172","131000","30"
"575130","160609","739","48000","3"
"575158","160614","321","4000","34"
"575159","160614","250","6000","33"
"575160","160614","462","11000","27"
"575161","160614","108","120000","13"
"575162","160614","517","27000","25"
"575163","160614","462","11000","27"
"575164","160614","108","120000","13"
"575165","160614","517","27000","25"
"575166","160614","785","6000","22"
"575169","160616","746","41000","35"
"575170","160616","1049","33000","31"
"575190","160623","316","2000","24"
"575191","160623","316","2000","24"
"575192","160624","1092","30000","23"
"575214","160630","2","100000","8"
"575215","160630","376","5000","39"
"575218","160632","211","64000","37"
"575219","160632","211","64000","37"
"575247","160640","833","3000","20"
"575264","160645","447","8000","21"
"575394","160679","1110","36000","18"
"575395","160679","1110","36000","18"
"575396","160680","205","9000","5"
"575424","160687","402","8000","23"
"575466","160696","994","6000","27"
"575467","160696","1108","51000","18"
"575496","160704","366","2000","24"
"575497","160704","637","36000","8"
"575498","160705","1099","51000","29"
"575516","160710","989","15000","42"
"575524","160712","286","9000","32"
"575532","160714","193","10000","1"
"575548","160720","900","100000","27"
"575549","160720","1047","22000","18"
"575550","160720","1047","22000","18"
"575562","160724","938","17000","10"
"575574","160729","6","120000","28"
"575579","160731","937","11000","27"
"575580","160731","731","26000","29"
"575581","160731","731","26000","29"
"575623","160746","863","14000","35"
"575624","160746","332","2000","6"
"575625","160746","332","2000","6"
"575626","160746","799","6000","26"
"575627","160746","635","30000","11"
"575652","160755","49","99000","38"
"575653","160755","888","61000","28"
